"date","away","away_score","home","home_score","point_diff"
2022-02-12,"Bryant",88,"LIU",99,11
2022-01-05,"Westcliff",64,"Long Beach St.",90,26
2022-01-08,"Hawaii",72,"Long Beach St.",67,-5
2022-01-13,"UC Santa Barbara",58,"Long Beach St.",65,7
2022-01-15,"Cal St. Northridge",55,"Long Beach St.",71,16
2022-01-22,"UC Irvine",67,"Long Beach St.",73,6
2022-02-03,"Cal St. Bakersfield",65,"Long Beach St.",74,9
2022-02-05,"Cal Poly",65,"Long Beach St.",78,13
2022-02-08,"Cal St. Fullerton",61,"Long Beach St.",71,10
2022-01-05,"Pfeiffer",69,"Longwood",109,40
2022-01-15,"Gardner Webb",60,"Longwood",66,6
2022-01-19,"Campbell",64,"Longwood",72,8
2022-01-26,"North Carolina A&T",71,"Longwood",79,8
2022-01-29,"Winthrop",88,"Longwood",92,4
2022-02-10,"USC Upstate",72,"Longwood",85,13
2022-01-06,"Arkansas St.",77,"Louisiana",83,6
2022-01-20,"South Alabama",77,"Louisiana",70,-7
2022-01-22,"Troy",59,"Louisiana",69,10
2022-01-27,"Georgia St.",68,"Louisiana",64,-4
2022-01-29,"Georgia Southern",66,"Louisiana",65,-1
2022-02-10,"Texas St.",82,"Louisiana",73,-9
2022-02-12,"UT Arlington",80,"Louisiana",77,-3
2022-01-06,"Little Rock",72,"Louisiana Monroe",80,8
2022-01-08,"Arkansas St.",90,"Louisiana Monroe",83,-7
2022-01-20,"Troy",73,"Louisiana Monroe",65,-8
2022-01-22,"South Alabama",68,"Louisiana Monroe",56,-12
2022-01-27,"Georgia Southern",50,"Louisiana Monroe",45,-5
2022-01-29,"Georgia St.",73,"Louisiana Monroe",62,-11
2022-02-10,"UT Arlington",71,"Louisiana Monroe",74,3
2022-02-12,"Texas St.",63,"Louisiana Monroe",54,-9
2022-01-01,"Western Kentucky",73,"Louisiana Tech",74,1
2022-01-13,"Southern Miss",57,"Louisiana Tech",80,23
2022-01-22,"UAB",83,"Louisiana Tech",76,-7
2022-01-27,"Rice",63,"Louisiana Tech",80,17
2022-01-29,"North Texas",63,"Louisiana Tech",62,-1
2022-01-05,"Pittsburgh",72,"Louisville",75,3
2022-01-12,"N.C. State",79,"Louisville",63,-16
2022-01-19,"Boston College",54,"Louisville",67,13
2022-01-22,"Notre Dame",82,"Louisville",70,-12
2022-01-29,"Duke",74,"Louisville",65,-9
2022-02-01,"North Carolina",90,"Louisville",83,-7
2022-01-08,"Bradley",71,"Loyola Chicago",78,7
2022-01-11,"Valparaiso",74,"Loyola Chicago",81,7
2022-01-22,"Missouri St.",79,"Loyola Chicago",69,-10
2022-01-25,"Southern Illinois",47,"Loyola Chicago",59,12
2022-02-02,"Illinois St.",64,"Loyola Chicago",78,14
2022-01-17,"Portland",58,"Loyola Marymount",70,12
2022-01-20,"Pepperdine",80,"Loyola Marymount",85,5
2022-01-22,"Saint Mary's",83,"Loyola Marymount",51,-32
2022-01-29,"San Diego",69,"Loyola Marymount",65,-4
2022-02-10,"BYU",83,"Loyola Marymount",82,-1
2022-01-04,"Holy Cross",70,"Loyola MD",79,9
2022-01-10,"Bucknell",67,"Loyola MD",71,4
2022-01-13,"Lafayette",60,"Loyola MD",74,14
2022-01-19,"Boston University",67,"Loyola MD",50,-17
2022-01-22,"American",73,"Loyola MD",78,5
2022-02-02,"Army",57,"Loyola MD",61,4
2022-02-05,"Navy",56,"Loyola MD",55,-1
2022-02-12,"Colgate",64,"Loyola MD",56,-8
2022-01-04,"Kentucky",60,"LSU",65,5
2022-01-08,"Tennessee",67,"LSU",79,12
2022-01-15,"Arkansas",65,"LSU",58,-7
2022-01-26,"Texas A&M",64,"LSU",70,6
2022-02-01,"Mississippi",76,"LSU",72,-4
2022-02-12,"Mississippi St.",65,"LSU",69,4
2022-01-16,"Binghamton",73,"Maine",65,-8
2022-01-22,"UMBC",88,"Maine",46,-42
2022-01-24,"New Hampshire",64,"Maine",71,7
2022-01-31,"Hartford",78,"Maine",66,-12
2022-02-02,"UMass Lowell",62,"Maine",50,-12
2022-01-16,"Canisius",75,"Manhattan",80,5
2022-01-18,"Niagara",72,"Manhattan",63,-9
2022-01-21,"Siena",68,"Manhattan",75,7
2022-01-30,"Marist",66,"Manhattan",72,6
2022-02-11,"Monmouth",75,"Manhattan",65,-10
2022-01-09,"Rider",79,"Marist",75,-4
2022-01-14,"Siena",67,"Marist",60,-7
2022-01-16,"Monmouth",48,"Marist",84,36
2022-01-23,"Fairfield",69,"Marist",66,-3
2022-01-26,"Saint Peter's",69,"Marist",62,-7
2022-02-12,"Canisius",70,"Marist",71,1
2022-01-01,"Creighton",75,"Marquette",69,-6
2022-01-04,"Providence",56,"Marquette",88,32
2022-01-11,"DePaul",76,"Marquette",87,11
2022-01-15,"Seton Hall",72,"Marquette",73,1
2022-01-23,"Xavier",64,"Marquette",75,11
2022-02-02,"Villanova",73,"Marquette",83,10
2022-01-08,"Florida Atlantic",90,"Marshall",77,-13
2022-01-13,"North Texas",69,"Marshall",65,-4
2022-01-15,"Rice",87,"Marshall",77,-10
2022-01-27,"Middle Tennessee",81,"Marshall",79,-2
2022-01-29,"UAB",81,"Marshall",84,3
2022-02-10,"FIU",72,"Marshall",71,-1
2022-01-09,"Wisconsin",70,"Maryland",69,-1
2022-01-15,"Rutgers",70,"Maryland",59,-11
2022-01-21,"Illinois",65,"Maryland",81,16
2022-01-29,"Indiana",68,"Maryland",55,-13
2022-02-01,"Michigan St.",65,"Maryland",63,-2
2022-02-10,"Iowa",110,"Maryland",87,-23
2022-01-17,"Norfolk St.",72,"Maryland Eastern Shore",58,-14
2022-01-22,"South Carolina St.",69,"Maryland Eastern Shore",60,-9
2022-01-24,"North Carolina Central",75,"Maryland Eastern Shore",63,-12
2022-01-31,"Morgan St.",72,"Maryland Eastern Shore",79,7
2022-01-08,"Duquesne",78,"Massachusetts",74,-4
2022-01-15,"Rhode Island",81,"Massachusetts",68,-13
2022-01-20,"Saint Louis",85,"Massachusetts",91,6
2022-01-30,"George Mason",72,"Massachusetts",62,-10
2022-02-09,"George Washington",77,"Massachusetts",68,-9
2022-02-12,"Saint Joseph's",67,"Massachusetts",69,2
2022-01-06,"New Orleans",82,"McNeese St.",92,10
2022-01-07,"Southeastern Louisiana",83,"McNeese St.",78,-5
2022-01-12,"Arlington Baptist",44,"McNeese St.",120,76
2022-01-15,"Houston Baptist",75,"McNeese St.",78,3
2022-01-27,"Nicholls St.",81,"McNeese St.",71,-10
2022-01-30,"New Orleans",84,"McNeese St.",78,-6
2022-02-03,"Southeastern Louisiana",83,"McNeese St.",78,-5
2022-02-05,"Northwestern St.",84,"McNeese St.",93,9
2022-01-04,"Tulsa",64,"Memphis",67,3
2022-01-09,"Cincinnati",80,"Memphis",87,7
2022-01-20,"SMU",70,"Memphis",62,-8
2022-01-27,"East Carolina",54,"Memphis",71,17
2022-02-05,"UCF",60,"Memphis",88,28
2022-02-09,"Tulane",69,"Memphis",80,11
2022-01-05,"Samford",80,"Mercer",83,3
2022-01-13,"VMI",91,"Mercer",97,6
2022-01-15,"UNC Greensboro",49,"Mercer",58,9
2022-01-22,"Western Carolina",64,"Mercer",72,8
2022-01-29,"Furman",80,"Mercer",50,-30
2022-01-31,"Wofford",62,"Mercer",67,5
2022-02-07,"Chattanooga",74,"Mercer",72,-2
2022-01-15,"St. Francis PA",62,"Merrimack",46,-16
2022-01-17,"Mount St. Mary's",57,"Merrimack",50,-7
2022-01-21,"Bryant",79,"Merrimack",63,-16
2022-01-23,"Wagner",71,"Merrimack",57,-14
2022-02-10,"Central Connecticut",60,"Merrimack",57,-3
2022-01-01,"Wake Forest",84,"Miami FL",92,8
2022-01-05,"Syracuse",87,"Miami FL",88,1
2022-01-18,"North Carolina",57,"Miami FL",85,28
2022-01-22,"Florida St.",61,"Miami FL",60,-1
2022-02-02,"Notre Dame",68,"Miami FL",64,-4
2022-02-09,"Georgia Tech",70,"Miami FL",79,9
2022-01-11,"Toledo",75,"Miami OH",72,-3
2022-01-18,"Ohio",86,"Miami OH",63,-23
2022-01-22,"Northern Illinois",82,"Miami OH",85,3
2022-02-01,"Kent St.",78,"Miami OH",65,-13
2022-02-06,"Akron",71,"Miami OH",59,-12
2022-02-08,"Western Michigan",57,"Miami OH",62,5
2022-02-12,"Bowling Green",78,"Miami OH",94,16
2022-01-18,"Maryland",64,"Michigan",83,19
2022-01-26,"Northwestern",70,"Michigan",72,2
2022-02-01,"Nebraska",79,"Michigan",85,6
2022-02-10,"Purdue",58,"Michigan",82,24
2022-02-12,"Ohio St.",68,"Michigan",57,-11
2022-01-05,"Nebraska",67,"Michigan St.",79,12
2022-01-12,"Minnesota",69,"Michigan St.",71,2
2022-01-15,"Northwestern",64,"Michigan St.",62,-2
2022-01-29,"Michigan",67,"Michigan St.",83,16
2022-02-08,"Wisconsin",70,"Michigan St.",62,-8
2022-02-12,"Indiana",61,"Michigan St.",76,15
2022-01-13,"Florida Atlantic",57,"Middle Tennessee",70,13
2022-01-15,"FIU",39,"Middle Tennessee",50,11
2022-01-22,"Southern Miss",60,"Middle Tennessee",74,14
2022-02-07,"UTSA",75,"Middle Tennessee",84,9
2022-02-10,"Old Dominion",48,"Middle Tennessee",63,15
2022-01-13,"Illinois Chicago",81,"Milwaukee",77,-4
2022-01-15,"IUPUI",54,"Milwaukee",89,35
2022-01-20,"Oakland",78,"Milwaukee",88,10
2022-01-22,"Detroit Mercy",71,"Milwaukee",58,-13
2022-02-09,"Northern Kentucky",75,"Milwaukee",39,-36
2022-02-11,"Wright St.",57,"Milwaukee",60,3
2022-01-04,"Illinois",76,"Minnesota",53,-23
2022-01-16,"Iowa",81,"Minnesota",71,-10
2022-01-22,"Rutgers",65,"Minnesota",68,3
2022-01-27,"Ohio St.",75,"Minnesota",64,-11
2022-02-02,"Purdue",88,"Minnesota",73,-15
2022-02-12,"Penn St.",70,"Minnesota",76,6
2022-01-08,"Mississippi St.",72,"Mississippi",82,10
2022-01-15,"Auburn",80,"Mississippi",71,-9
2022-01-18,"Missouri",78,"Mississippi",53,-25
2022-01-24,"Florida",54,"Mississippi",70,16
2022-01-26,"Arkansas",64,"Mississippi",55,-9
2022-01-29,"Kansas St.",56,"Mississippi",67,11
2022-02-09,"Alabama",97,"Mississippi",83,-14
2022-01-12,"Georgia",72,"Mississippi St.",88,16
2022-01-15,"Alabama",76,"Mississippi St.",78,2
2022-01-22,"Mississippi",60,"Mississippi St.",78,18
2022-02-01,"South Carolina",64,"Mississippi St.",78,14
2022-02-09,"Tennessee",72,"Mississippi St.",63,-9
2022-01-03,"Alabama St.",84,"Mississippi Valley St.",75,-9
2022-01-05,"Alabama A&M",72,"Mississippi Valley St.",67,-5
2022-01-15,"Bethune Cookman",62,"Mississippi Valley St.",60,-2
2022-01-17,"Florida A&M",78,"Mississippi Valley St.",70,-8
2022-01-29,"Arkansas Pine Bluff",74,"Mississippi Valley St.",68,-6
2022-02-05,"Jackson St.",69,"Mississippi Valley St.",65,-4
2022-02-07,"Alcorn St.",79,"Mississippi Valley St.",71,-8
2022-01-08,"Alabama",86,"Missouri",92,6
2022-01-15,"Texas A&M",67,"Missouri",64,-3
2022-01-25,"Auburn",55,"Missouri",54,-1
2022-02-02,"Florida",66,"Missouri",65,-1
2022-02-12,"Mississippi",68,"Missouri",74,6
2022-01-02,"Drake",56,"Missouri St.",61,5
2022-01-08,"Northern Iowa",85,"Missouri St.",84,-1
2022-01-12,"Southern Illinois",76,"Missouri St.",81,5
2022-01-19,"Illinois St.",63,"Missouri St.",88,25
2022-01-29,"Evansville",58,"Missouri St.",72,14
2022-02-06,"Loyola Chicago",71,"Missouri St.",62,-9
2022-02-12,"Valparaiso",66,"Missouri St.",84,18
2022-01-18,"Iona",86,"Monmouth",85,-1
2022-01-23,"Manhattan",62,"Monmouth",78,16
2022-01-28,"Canisius",67,"Monmouth",72,5
2022-01-30,"Niagara",70,"Monmouth",69,-1
2022-02-04,"Fairfield",56,"Monmouth",59,3
2022-02-08,"Marist",83,"Monmouth",58,-25
2022-01-01,"Weber St.",72,"Montana",74,2
2022-01-27,"Idaho",62,"Montana",81,19
2022-01-29,"Eastern Washington",59,"Montana",61,2
2022-02-07,"Southern Utah",67,"Montana",78,11
2022-02-10,"Northern Arizona",72,"Montana",67,-5
2022-02-12,"Portland St.",76,"Montana",85,9
2022-01-01,"Idaho St.",40,"Montana St.",60,20
2022-01-09,"Montana",59,"Montana St.",66,7
2022-01-27,"Eastern Washington",65,"Montana St.",69,4
2022-01-29,"Idaho",64,"Montana St.",70,6
2022-02-10,"Portland St.",74,"Montana St.",77,3
2022-02-12,"Northern Arizona",70,"Montana St.",72,2
2022-01-12,"Tennessee Martin",62,"Morehead St.",76,14
2022-01-20,"Belmont",74,"Morehead St.",83,9
2022-01-22,"SIU Edwardsville",74,"Morehead St.",77,3
2022-01-24,"Tennessee St.",54,"Morehead St.",67,13
2022-02-03,"Tennessee Tech",68,"Morehead St.",75,7
2022-02-05,"Austin Peay",52,"Morehead St.",77,25
2022-02-12,"Murray St.",57,"Morehead St.",53,-4
2022-01-05,"Goucher",41,"Morgan St.",100,59
2022-01-15,"Coppin St.",79,"Morgan St.",76,-3
2022-01-22,"Howard",91,"Morgan St.",82,-9
2022-01-30,"Delaware St.",70,"Morgan St.",82,12
2022-02-12,"North Carolina Central",74,"Morgan St.",64,-10
2022-01-21,"Sacred Heart",59,"Mount St. Mary's",98,39
2022-01-23,"Central Connecticut",50,"Mount St. Mary's",65,15
2022-01-29,"St. Francis PA",54,"Mount St. Mary's",71,17
2022-02-03,"Merrimack",53,"Mount St. Mary's",69,16
2022-02-05,"Bryant",62,"Mount St. Mary's",61,-1
2022-01-13,"Tennessee St.",44,"Murray St.",67,23
2022-01-20,"Eastern Illinois",51,"Murray St.",91,40
2022-01-22,"Tennessee Martin",66,"Murray St.",74,8
2022-01-24,"Tennessee Tech",53,"Murray St.",79,26
2022-01-29,"Morehead St.",66,"Murray St.",77,11
2022-02-05,"SIU Edwardsville",59,"Murray St.",79,20
2022-01-01,"Florida St.",83,"N.C. State",81,-2
2022-01-08,"Clemson",70,"N.C. State",65,-5
2022-01-19,"Virginia Tech",62,"N.C. State",59,-3
2022-01-22,"Virginia",63,"N.C. State",77,14
2022-02-02,"Syracuse",89,"N.C. State",82,-7
2022-02-05,"Notre Dame",69,"N.C. State",57,-12
2022-02-09,"Wake Forest",69,"N.C. State",51,-18
2022-01-04,"Boston University",71,"Navy",83,12
2022-01-07,"Bucknell",55,"Navy",73,18
2022-01-13,"Colgate",69,"Navy",50,-19
2022-01-19,"Lehigh",69,"Navy",61,-8
2022-01-22,"Army",74,"Navy",73,-1
2022-01-29,"American",45,"Navy",47,2
2022-02-07,"Lafayette",44,"Navy",68,24
2022-01-02,"Ohio St.",87,"Nebraska",79,-8
2022-01-11,"Illinois",81,"Nebraska",71,-10
2022-01-17,"Indiana",78,"Nebraska",71,-7
2022-01-27,"Wisconsin",73,"Nebraska",65,-8
2022-01-29,"Rutgers",63,"Nebraska",61,-2
2022-02-05,"Northwestern",87,"Nebraska",63,-24
2022-02-09,"Minnesota",65,"Nebraska",78,13
2022-01-06,"North Dakota",82,"Nebraska Omaha",98,16
2022-01-08,"North Dakota St.",71,"Nebraska Omaha",67,-4
2022-01-13,"South Dakota St.",95,"Nebraska Omaha",86,-9
2022-01-27,"Oral Roberts",100,"Nebraska Omaha",88,-12
2022-01-29,"UMKC",68,"Nebraska Omaha",69,1
2022-02-10,"South Dakota",91,"Nebraska Omaha",69,-22
2022-01-01,"New Mexico",70,"Nevada",79,9
2022-01-12,"Boise St.",85,"Nevada",70,-15
2022-01-17,"Wyoming",77,"Nevada",67,-10
2022-01-21,"Fresno St.",73,"Nevada",77,4
2022-01-29,"Utah St.",78,"Nevada",49,-29
2022-02-08,"Colorado St.",82,"Nevada",72,-10
2022-01-08,"Albany",62,"New Hampshire",64,2
2022-01-22,"UMass Lowell",61,"New Hampshire",67,6
2022-01-26,"Maine",61,"New Hampshire",73,12
2022-01-28,"Stony Brook",76,"New Hampshire",69,-7
2022-02-02,"Hartford",64,"New Hampshire",70,6
2022-02-09,"NJIT",60,"New Hampshire",55,-5
2022-01-08,"Utah St.",90,"New Mexico",87,-3
2022-01-15,"Boise St.",71,"New Mexico",63,-8
2022-01-25,"Fresno St.",65,"New Mexico",60,-5
2022-01-28,"San Jose St.",70,"New Mexico",86,16
2022-02-11,"Northern New Mexico",46,"New Mexico",78,32
2022-01-01,"Chicago St.",61,"New Mexico St.",78,17
2022-01-13,"Tarleton St.",57,"New Mexico St.",73,16
2022-01-15,"Abilene Christian",63,"New Mexico St.",77,14
2022-01-29,"Grand Canyon",61,"New Mexico St.",71,10
2022-02-03,"Cal Baptist",57,"New Mexico St.",68,11
2022-02-05,"Seattle",64,"New Mexico St.",79,15
2022-01-07,"Houston Baptist",65,"New Orleans",81,16
2022-01-11,"Dillard",66,"New Orleans",93,27
2022-01-15,"Nicholls St.",66,"New Orleans",78,12
2022-01-20,"Southeastern Louisiana",72,"New Orleans",78,6
2022-01-22,"Northwestern St.",77,"New Orleans",85,8
2022-02-10,"Texas A&M Corpus Chris",69,"New Orleans",78,9
2022-02-12,"Incarnate Word",57,"New Orleans",84,27
2022-01-09,"Quinnipiac",66,"Niagara",76,10
2022-01-13,"Canisius",58,"Niagara",68,10
2022-01-21,"Saint Peter's",74,"Niagara",68,-6
2022-01-23,"Rider",70,"Niagara",67,-3
2022-02-04,"Manhattan",74,"Niagara",80,6
2022-02-06,"Iona",71,"Niagara",80,9
2022-01-07,"Texas A&M Corpus Chris",75,"Nicholls St.",84,9
2022-01-08,"Southeastern Louisiana",77,"Nicholls St.",72,-5
2022-01-20,"Northwestern St.",58,"Nicholls St.",69,11
2022-01-22,"Southeastern Louisiana",101,"Nicholls St.",93,-8
2022-02-10,"Incarnate Word",58,"Nicholls St.",69,11
2022-02-12,"Texas A&M Corpus Chris",80,"Nicholls St.",83,3
2022-01-02,"Maine",66,"NJIT",69,3
2022-01-12,"UMBC",76,"NJIT",56,-20
2022-01-19,"Vermont",83,"NJIT",57,-26
2022-01-22,"Binghamton",68,"NJIT",57,-11
2022-01-29,"Albany",64,"NJIT",53,-11
2022-02-05,"Stony Brook",62,"NJIT",65,3
2022-02-12,"Hartford",65,"NJIT",49,-16
2022-01-12,"Delaware St.",51,"Norfolk St.",80,29
2022-01-22,"Coppin St.",77,"Norfolk St.",84,7
2022-01-24,"Morgan St.",62,"Norfolk St.",82,20
2022-02-12,"Maryland Eastern Shore",63,"Norfolk St.",70,7
2022-01-08,"Jacksonville St.",65,"North Alabama",55,-10
2022-01-11,"Eastern Kentucky",75,"North Alabama",76,1
2022-01-22,"Stetson",67,"North Alabama",65,-2
2022-02-03,"Jacksonville",56,"North Alabama",50,-6
2022-02-05,"North Florida",71,"North Alabama",58,-13
2022-02-12,"Bellarmine",75,"North Alabama",69,-6
2022-01-08,"Virginia",58,"North Carolina",74,16
2022-01-15,"Georgia Tech",65,"North Carolina",88,23
2022-01-24,"Virginia Tech",68,"North Carolina",78,10
2022-01-26,"Boston College",47,"North Carolina",58,11
2022-01-29,"N.C. State",80,"North Carolina",100,20
2022-02-05,"Duke",87,"North Carolina",67,-20
2022-02-12,"Florida St.",74,"North Carolina",94,20
2022-01-05,"Presbyterian",57,"North Carolina A&T",65,8
2022-01-12,"Hampton",59,"North Carolina A&T",67,8
2022-01-22,"Campbell",73,"North Carolina A&T",72,-1
2022-01-29,"USC Upstate",84,"North Carolina A&T",64,-20
2022-02-09,"Charleston Southern",51,"North Carolina A&T",62,11
2022-02-12,"Longwood",62,"North Carolina A&T",70,8
2022-01-29,"Howard",75,"North Carolina Central",74,-1
2022-01-31,"Norfolk St.",67,"North Carolina Central",70,3
2022-02-05,"Coppin St.",68,"North Carolina Central",69,1
2022-01-10,"South Dakota",75,"North Dakota",68,-7
2022-01-13,"Western Illinois",73,"North Dakota",68,-5
2022-01-31,"South Dakota St.",70,"North Dakota",64,-6
2022-02-03,"Denver",81,"North Dakota",79,-2
2022-02-05,"Nebraska Omaha",85,"North Dakota",92,7
2022-01-15,"Western Illinois",90,"North Dakota St.",79,-11
2022-01-25,"St. Thomas",56,"North Dakota St.",77,21
2022-02-03,"Nebraska Omaha",64,"North Dakota St.",71,7
2022-02-05,"Denver",65,"North Dakota St.",73,8
2022-02-07,"South Dakota",74,"North Dakota St.",76,2
2022-01-08,"Stetson",68,"North Florida",66,-2
2022-01-15,"Jacksonville",54,"North Florida",51,-3
2022-01-17,"Kennesaw St.",62,"North Florida",60,-2
2022-01-27,"Central Arkansas",74,"North Florida",93,19
2022-01-29,"Lipscomb",77,"North Florida",74,-3
2022-02-09,"Bellarmine",73,"North Florida",70,-3
2022-01-01,"Rice",43,"North Texas",75,32
2022-01-06,"UAB",69,"North Texas",63,-6
2022-01-08,"Middle Tennessee",63,"North Texas",70,7
2022-01-20,"Charlotte",51,"North Texas",65,14
2022-01-22,"Old Dominion",56,"North Texas",69,13
2022-02-05,"UTSA",45,"North Texas",69,24
2022-02-07,"UTEP",58,"North Texas",66,8
2022-01-15,"Drexel",76,"Northeastern",68,-8
2022-01-17,"Delaware",82,"Northeastern",76,-6
2022-01-22,"Hofstra",72,"Northeastern",50,-22
2022-01-24,"UNC Wilmington",74,"Northeastern",68,-6
2022-02-03,"James Madison",76,"Northeastern",71,-5
2022-02-05,"Towson",53,"Northeastern",58,5
2022-01-01,"Eastern Washington",78,"Northern Arizona",65,-13
2022-01-05,"Embry Riddle",54,"Northern Arizona",101,47
2022-01-17,"Idaho",72,"Northern Arizona",74,2
2022-01-20,"Montana St.",89,"Northern Arizona",84,-5
2022-01-22,"Montana",58,"Northern Arizona",48,-10
2022-01-24,"Sacramento St.",65,"Northern Arizona",70,5
2022-01-29,"Portland St.",97,"Northern Arizona",76,-21
2022-02-05,"Northern Colorado",74,"Northern Arizona",71,-3
2022-01-08,"Sacramento St.",85,"Northern Colorado",71,-14
2022-01-27,"Weber St.",85,"Northern Colorado",76,-9
2022-02-03,"Portland St.",106,"Northern Colorado",99,-7
2022-02-07,"Northern Arizona",60,"Northern Colorado",82,22
2022-01-15,"Eastern Michigan",70,"Northern Illinois",77,7
2022-01-18,"Bowling Green",92,"Northern Illinois",83,-9
2022-01-27,"Ball St.",74,"Northern Illinois",67,-7
2022-01-29,"Central Michigan",69,"Northern Illinois",63,-6
2022-02-08,"Akron",70,"Northern Illinois",64,-6
2022-02-12,"Toledo",100,"Northern Illinois",72,-28
2022-01-02,"Evansville",61,"Northern Iowa",83,22
2022-01-05,"Valparaiso",65,"Northern Iowa",92,27
2022-01-11,"Indiana St.",74,"Northern Iowa",80,6
2022-01-22,"Drake",82,"Northern Iowa",74,-8
2022-01-29,"Illinois St.",64,"Northern Iowa",79,15
2022-02-02,"Bradley",65,"Northern Iowa",78,13
2022-02-09,"Southern Illinois",44,"Northern Iowa",53,9
2022-01-01,"Milwaukee",61,"Northern Kentucky",55,-6
2022-01-25,"Wright St.",63,"Northern Kentucky",73,10
2022-01-28,"Purdue Fort Wayne",49,"Northern Kentucky",59,10
2022-01-30,"Cleveland St.",72,"Northern Kentucky",78,6
2022-02-04,"Oakland",78,"Northern Kentucky",87,9
2022-02-05,"Detroit Mercy",74,"Northern Kentucky",68,-6
2022-01-02,"Michigan St.",73,"Northwestern",67,-6
2022-01-05,"Penn St.",74,"Northwestern",70,-4
2022-01-12,"Maryland",94,"Northwestern",87,-7
